,Tweets,subjectivity,polarity,analysis
760,camscanner banned india given pdf uploaded sub divisional officer pune scanned camscanner penal action using banned apps boycottchineseproduct boycottchina,0.1,0.1,Positive
761,camscanner banned india given pdf uploaded sub divisional officer pune scanned camscanner penal action using banned apps boycottchineseproduct boycottchina camscanner,0.1,0.1,Positive
762,like always said china never friend intention tainted make hell better option beware tibetans learned first hand boycottchina boycottchineseproducts istandwithindianarmy nepalindiaborder,0.41666666666666663,0.375,Positive
763,rt today launching garud file transfer share apps movies music documents ads easy clean user interface made india hoping love support download boycottchina swadeshifirst vocalforlocal,0.7111111111111111,0.43333333333333335,Positive
764,ccp spreading fake news free world must take evil empire china terrorist makechinapay boycottchina,0.9333333333333332,-0.3666666666666667,Negative
765,please please please watch new video chillichinanews boycottchina madeinindia like share comments amp subscribe channel,0.45454545454545453,0.13636363636363635,Positive
766,rt today launching garud file transfer share apps movies music documents ads easy clean user interface made india hoping love support download boycottchina swadeshifirst vocalforlocal,0.7111111111111111,0.43333333333333335,Positive
767,rt many companies voice loud intl issues blm environmental concerns etc stay low uyghurs inhumane situation police brutality hong kong hypocrites boycottchina infiltrates free world market,0.6599999999999999,0.019999999999999997,Positive
768,better stand support state policy juncture war like situation without comments amp r ur policy taken boycottchina pmmodi narendramodi,0.5,0.5,Positive
769,nice move america one live censorship surveillance ccp chinazi boycottchineseproduct boycottchina,0.75,0.36818181818181817,Positive
770,time really make changes boycottchina,0.2,0.2,Positive
771,rt today launching garud file transfer share apps movies music documents ads easy clean user interface made india hoping love support download boycottchina swadeshifirst vocalforlocal,0.7111111111111111,0.43333333333333335,Positive
772,gt china fault world isolating china bad behavior bully world china pay plagues come china never trust china boycottchina isolatechina chinesearethieves,0.6666666666666666,-0.6999999999999998,Negative
773,tiktokers talent go waste new app totally made india reduce dependence china start using indian apps support aatmanirbharbharat boycottchina boycottchineseproduct rizzle madeinindia downloadrizzle,0.40151515151515155,-0.02121212121212122,Negative
774,rt fact china overpowered destroy international financial centre easily one able stop make china pay boycottchina stop using spy apps tiktok,0.2916666666666667,0.14666666666666667,Positive
775,children china locked long 10 days internet addiction camp um reeducation camps china boycottchineseproducts boycottchina news,0.4,-0.05,Negative
776,jackie chan liu yifei mulan actress heroes real life heroes people stand justice protect weaks boycottchina boycottmulan,0.30000000000000004,0.2,Positive
777,rt real china police icantbreathe icantbreath boycottchineseproduct boycottchina,0.30000000000000004,0.2,Positive
778,rt today launching garud file transfer share apps movies music documents ads easy clean user interface made india hoping love support download boycottchina swadeshifirst vocalforlocal,0.7111111111111111,0.43333333333333335,Positive
779,rt boycott china protests heart new york city indian tibetan taiwanese communities via chinaindiafaceoff boycottchineseproduct boycottchina usa tibet taiwan,0.45454545454545453,0.13636363636363635,Positive
780,lt gt lots local brands chinese people love surely also want boycottadidas world boycottchina,0.37222222222222223,0.25,Positive
781,rt social beyond update india 753354 268279 464171 20804 updated 08 07 2020 19 47 26 boycottchina replaceit remove chinese apps download replace,0.03333333333333333,0.016666666666666666,Positive
782,rt app huge reliance key goods china major hurdle boycottchina movement many industrialists going chinafree gap significantly reduced coming years,0.755,0.2675,Positive
783,rt today launching garud file transfer share apps movies music documents ads easy clean user interface made india hoping love support download boycottchina swadeshifirst vocalforlocal,0.7111111111111111,0.43333333333333335,Positive
784,rt today launching garud file transfer share apps movies music documents ads easy clean user interface made india hoping love support download boycottchina swadeshifirst vocalforlocal,0.7111111111111111,0.43333333333333335,Positive
785,rt today launching garud file transfer share apps movies music documents ads easy clean user interface made india hoping love support download boycottchina swadeshifirst vocalforlocal,0.7111111111111111,0.43333333333333335,Positive
786,rt watch latest video take current india vs china scenario indian citizen contribute help nation link bio podcastkarenge karengepodcast podcast india china indiavschina banchina boycottchina madeinindia atmanirbharbharat,0.65,0.25,Positive
787,rt midst cold war boycottchina defundtheccp,1.0,-0.6,Negative
788,midst cold war boycottchina defundtheccp,1.0,-0.6,Negative
789,watch latest video take current india vs china scenario indian citizen contribute help nation link bio podcastkarenge karengepodcast podcast india china indiavschina banchina boycottchina madeinindia atmanirbharbharat,0.65,0.25,Positive
790,rt fact china overpowered destroy international financial centre easily one able stop make china pay boycottchina stop using spy apps tiktok,0.2916666666666667,0.14666666666666667,Positive
791,rt ccp probably already sent police hongkong control riots secret openly amazing standwithhongkong boycottchina,0.8,0.10000000000000003,Positive
792,chinese china destroy democracy freedom entire world soon democracy country like germany fight dictatorship stop china boycott china ccp terrorist boycottchina,0.20833333333333334,-0.06666666666666667,Negative
793,rt aderholt thank standwithhongkong unfailing support really encouraging keep fight hope world sees ccp evilness dire situation boycottchina,0.2,0.2,Positive
794,running fake sale also difference poco m2 redmi note 9 pro please stop fooling people boycottchina,1.0,-0.5,Negative
795,running fake sale also difference poco m2 redmi note 9 pro please stop fooling people boycottchina,1.0,-0.5,Negative
796,rt today launching garud file transfer share apps movies music documents ads easy clean user interface made india hoping love support download boycottchina swadeshifirst vocalforlocal,0.7111111111111111,0.43333333333333335,Positive
797,may still go jail gov wants even say nothing bad thinks michaels hostage diplomacy boycottchina boycottmulan,0.25555555555555554,-0.19999999999999996,Negative
798,exactly enough enough ignore anymore ccp needs held accountable inhumane genocide could promote hope equality peace country violates human rights 2022 olympic games beijing boycottchina freeuyghurs,0.5,-0.225,Negative
799,huge reliance key goods china major hurdle boycottchina movement many industrialists going chinafree gap significantly reduced coming years,0.755,0.2675,Positive
800,rt today launching garud file transfer share apps movies music documents ads easy clean user interface made india hoping love support download boycottchina swadeshifirst vocalforlocal,0.7111111111111111,0.43333333333333335,Positive
801,rt wow roads china poor quality constructions cause many people die china every year qarmy rhtrades usmca aybar forex japanese javascript love virus mgros netas trudeaucorruption boycottchina,0.54,0.13999999999999999,Positive
802,e thank voice ccp many leaders balls rise regime please maga bring jobs back americans make corporations right madeinusa boycottchina,0.3452380952380952,0.2619047619047619,Positive
803,rt powerful change agent world american consumer must stop supporting china time get together boycott chinese made goods force us companies rework manufacturing supply chains people boycottchinaproducts boycottchina,0.3125,0.1375,Positive
804,rt wow roads china poor quality constructions cause many people die china every year qarmy rhtrades usmca aybar forex japanese javascript love virus mgros netas trudeaucorruption boycottchina,0.54,0.13999999999999999,Positive
805,rt today launching garud file transfer share apps movies music documents ads easy clean user interface made india hoping love support download boycottchina swadeshifirst vocalforlocal,0.7111111111111111,0.43333333333333335,Positive
